ticker,interval_minutes,date,time,timestamp_utc,open,high,low,close,volume,price_range,return_pct,sma_5,sma_10,sma_20,ema_10,volatility_10,rsi_14,target_up_next_bar,split
AAPL,60,2016-03-21,13:30:00,2016-03-21T13:30:00+00:00,105.829000,107.019000,105.829000,106.709000,7524,1.190000,0.860122,105.973000,105.883000,105.888500,105.961963,0.364329,62.229102,0,train
AAPL,60,2016-03-21,14:30:00,2016-03-21T14:30:00+00:00,106.689000,106.889000,106.399000,106.669000,7566,0.490000,-0.037485,106.143000,105.977000,105.957500,106.090515,0.296062,61.230769,0,train
AAPL,60,2016-03-21,15:30:00,2016-03-21T15:30:00+00:00,106.669000,106.809000,106.579000,106.659000,7108,0.230000,-0.009375,106.299000,106.053000,106.008500,106.193876,0.296364,64.401294,0,train
AAPL,60,2016-03-21,16:30:00,2016-03-21T16:30:00+00:00,106.669000,106.769000,106.089000,106.569000,6863,0.680000,-0.084381,106.481000,106.124000,106.041500,106.262080,0.298638,61.980831,0,train
AAPL,60,2016-03-21,17:30:00,2016-03-21T17:30:00+00:00,106.569000,106.659000,105.099000,105.729000,7538,1.560000,-0.788222,106.467000,106.128000,106.011500,106.165157,0.400446,40.988372,1,train
AAPL,60,2016-03-21,18:30:00,2016-03-21T18:30:00+00:00,105.709000,105.969000,105.539000,105.739000,7003,0.430000,0.009458,106.273000,106.123000,105.999500,106.087674,0.399221,50.176678,1,train
AAPL,60,2016-03-21,19:30:00,2016-03-21T19:30:00+00:00,105.719000,105.939000,105.499000,105.879000,4062,0.440000,0.132401,106.115000,106.129000,105.997500,106.049733,0.401507,49.642857,1,train
AAPL,60,2016-03-21,20:30:00,2016-03-21T20:30:00+00:00,105.899000,105.999000,105.889000,105.889000,19,0.110000,0.009445,105.961000,106.130000,105.995000,106.020509,0.401127,50.541516,0,train
AAPL,60,2016-03-22,12:30:00,2016-03-22T12:30:00+00:00,105.559000,105.629000,105.229000,105.249000,196,0.400000,-0.604407,105.697000,106.089000,105.969000,105.880234,0.441695,43.209877,1,train
AAPL,60,2016-03-22,13:30:00,2016-03-22T13:30:00+00:00,105.219000,107.219000,105.199000,107.069000,7851,2.020000,1.729233,105.965000,106.216000,106.031500,106.096374,0.714525,62.903226,0,train
AAPL,60,2016-03-22,14:30:00,2016-03-22T14:30:00+00:00,107.079000,107.279000,106.829000,106.989000,7415,0.450000,-0.074718,106.215000,106.244000,106.063500,106.258669,0.666733,61.676647,0,train
AAPL,60,2016-03-22,15:30:00,2016-03-22T15:30:00+00:00,106.989000,107.049000,106.679000,106.939000,6608,0.370000,-0.046734,106.427000,106.271000,106.124000,106.382366,0.666841,60.600000,0,train
AAPL,60,2016-03-22,16:30:00,2016-03-22T16:30:00+00:00,106.949000,106.959000,106.569000,106.669000,6112,0.390000,-0.252480,106.583000,106.272000,106.162500,106.434481,0.672731,60.000000,1,train
AAPL,60,2016-03-22,17:30:00,2016-03-22T17:30:00+00:00,106.679000,107.039000,106.629000,106.939000,6281,0.410000,0.253119,106.921000,106.309000,106.216500,106.526212,0.676319,61.003861,0,train
AAPL,60,2016-03-22,18:30:00,2016-03-22T18:30:00+00:00,106.909000,107.109000,106.689000,106.859000,6870,0.420000,-0.074809,106.879000,106.422000,106.275000,106.586719,0.614428,51.724138,0,train
AAPL,60,2016-03-22,19:30:00,2016-03-22T19:30:00+00:00,106.859000,106.949000,106.429000,106.569000,4034,0.520000,-0.271386,106.795000,106.505000,106.314000,106.583497,0.625749,48.913043,0,train
AAPL,60,2016-03-22,20:30:00,2016-03-22T20:30:00+00:00,106.579000,106.609000,106.499000,106.499000,80,0.110000,-0.065685,106.707000,106.567000,106.348000,106.568134,0.627039,48.283262,0,train
